Date,Stock_Price,RV,IV,RV_Long_Term,Volume,PE,Trend,DtE,DtD,HML,SMB,MKR,MK_IV,RFR,INFL
2014-01-29,15.81441593170166,59.80962333784725,24.915654069617556,26.082655647697717,502810000.0,10.578205274498982,34.38709677419355,60,6,0.0023,-0.004,-4.681018075952244,17.350000381469727,0.0011,2.14
2014-01-30,15.78377914428711,57.17413248571841,24.18674821548897,26.08126309995673,678501600.0,10.557711802198737,34.25806451612903,59,5,-0.0038,0.003,-5.205387127985654,17.290000915527344,0.001,2.15
2014-01-31,15.809677124023438,59.554273143478845,22.09871649531994,26.07930167001948,464797200.0,10.575033589749035,34.12903225806451,58,4,-0.0034000000000000002,-0.0007000000000000001,-4.206598191070686,18.40999984741211,0.001,2.14
2014-02-03,15.839043617248535,58.02173795349479,25.888276371836398,26.07559205815346,401464000.0,10.59468183230397,33.92857142857143,57,3,0.0028000000000000004,-0.0087,-4.521783001490254,21.440000534057617,0.0011,2.14
2014-02-04,16.068334579467773,14.69420325936933,22.063865971616146,25.98391032008953,376681200.0,10.748044782657688,33.892857142857146,56,2,-0.0005,-0.0003,0.23606106284484063,19.110000610351562,0.0012,2.13
2014-02-05,16.188339233398438,10.12042659295437,22.95849761712868,25.770238023146014,328344800.0,10.82832055745715,33.857142857142854,55,1,0.002,-0.0062,1.1846974133498454,19.950000762939453,0.0012,2.14
2014-02-06,16.282699584960938,8.253433205665768,21.54807722474751,25.775091196537524,257765200.0,10.891437849472199,33.82142857142857,54,55,0.0027,-0.0048,1.5760885514640464,17.229999542236328,0.0013,2.16
2014-02-07,16.510498046875,8.544760735198578,21.899124517583857,25.64843334894706,370280400.0,11.04381012677349,33.785714285714285,53,55,-0.0064,-0.0017000000000000001,2.198515117638875,15.289999961853027,0.0012,2.18
2014-02-10,16.806283950805664,7.989141595052872,20.306887024971655,25.669218750632446,345559200.0,11.241660229737146,33.67857142857143,52,55,-0.004699999999999999,0.0014000000000000002,3.0077629251266886,15.260000228881836,0.0012,2.19
2014-02-11,17.027719497680664,7.784013781525393,19.820736802209645,25.681140566047944,282256800.0,11.389777652396008,33.642857142857146,51,55,0.0025,-0.0019,2.9422847678683928,14.510000228881836,0.0012,2.19
2014-02-12,17.026451110839844,11.332854655222258,20.27701926386445,25.549019208769312,308100800.0,11.38892540564904,33.607142857142854,50,55,-0.0006,0.0026,2.5620756887784246,14.300000190734863,0.0012,2.21
2014-02-13,17.29681396484375,11.162150830364077,19.389271802328015,25.5923715752564,307398000.0,11.569773951501752,33.57142857142857,49,55,-0.0007000000000000001,0.006999999999999999,3.068628666944547,14.140000343322754,0.0012,2.17
2014-02-14,17.28282928466797,14.14242420265178,18.852249801148112,25.592316175561784,272924400.0,11.560423477836277,33.535714285714285,48,55,0.0037,-0.0037,2.3227965516308853,13.569999694824219,0.0011,2.16
2014-02-21,16.687450408935547,13.052537133425057,20.73336682687799,25.52946465527474,278784800.0,11.162175462397446,33.285714285714285,43,54,-0.0003,0.0034999999999999996,-1.7943681881527525,14.680000305175781,0.0012,2.12
2014-02-24,16.760522842407227,15.013308896338387,19.994892261221903,25.51294908434336,288909600.0,11.211053344318302,33.17857142857143,42,53,0.0033,0.0018,-1.5329234168903234,14.229999542236328,0.0011,2.16
2014-02-25,16.586103439331055,12.305403823352055,20.050332900700194,25.469035208009956,231952000.0,11.094387398914352,33.142857142857146,41,52,-0.0059,0.0015,-2.242723508420636,13.670000076293945,0.0011,2.15
2014-02-26,16.43647003173828,10.727655331746442,20.62020203243497,25.453862302143403,276217200.0,10.994291783973924,33.107142857142854,40,51,-0.0009,0.0069,-1.901737184955727,14.350000381469727,0.0011,2.16
2014-02-27,16.764341354370117,21.251900443649472,19.766462150380217,25.5032159096571,301882000.0,11.213610084559209,33.07142857142857,39,50,0.0001,0.0014000000000000002,-0.3129588837884615,14.039999961853027,0.0011,2.16
2014-02-28,16.718904495239258,19.562195996038227,19.262789914630147,25.49320593076566,371968800.0,11.183217536645591,33.035714285714285,38,49,0.0084,-0.0072,0.11028450061003009,14.0,0.0012,2.17
2014-03-03,16.767200469970703,19.398981970993976,21.000244703973035,25.361319680892873,238781200.0,11.215517433192021,33.0,37,48,0.0014000000000000002,0.0009,0.035162149778272325,16.0,0.0012,2.16
2014-03-04,16.877756118774414,17.21404922664602,18.48921664305714,25.238804224471522,259140000.0,11.289471527405807,33.0,36,47,-0.0013,0.011000000000000001,0.8919799477378567,14.100000381469727,0.0012,2.18
2014-03-05,16.91334342956543,13.512799518921456,18.028828017725097,25.11368419924052,200062800.0,11.3132757486707,33.0,35,46,0.0029,-0.0027,1.4529509717657652,13.890000343322754,0.0013,2.18
2014-03-06,16.86219596862793,6.434348742695459,18.692700385762866,25.079057768460217,185488800.0,11.279059572762073,33.0,34,45,0.0077,-0.0033,0.29513917499629294,14.210000038146973,0.0012,2.21
2014-03-07,16.85234260559082,5.769052937262609,19.59583801465123,25.057277324892542,220729600.0,11.272473797750314,33.0,33,44,0.0052,-0.0011,0.40232278193395854,14.109999656677246,0.0013,2.23
2014-03-10,16.867597579956055,5.65940697737834,17.032864491933818,25.056684030990045,178584000.0,11.282675242344274,33.0,32,43,0.0009,-0.001,0.30234929910650155,14.199999809265137,0.0012,2.22
2014-03-11,17.031845092773438,7.6198514602978955,17.0325955038671,25.03703236058194,279224400.0,11.392539799412758,33.0,31,42,-0.0019,-0.0053,0.4607841362028645,14.800000190734863,0.0013,2.2
2014-03-12,17.048368453979492,7.635470024546091,16.391295501922276,24.93311916430195,199326400.0,11.403590939116718,33.0,30,41,-0.0017000000000000001,0.003,0.4034377773054527,14.470000267028809,0.0012,2.19
2014-03-13,16.859018325805664,11.792845163866245,18.600386181349204,24.962501295656327,257742800.0,11.27692895589465,33.0,29,40,0.0021,-0.0011,-0.003933842152989531,16.219999313354492,0.0012,2.17
2014-03-14,16.669666290283203,14.292200073896261,19.03888658110544,24.977099025032388,237199200.0,11.150275903401965,33.0,28,39,-0.0008,0.006999999999999999,-0.5405846215679335,17.81999969482422,0.0012,2.17
2014-03-21,16.929548263549805,9.05143568983157,17.004964760581355,24.73893739300599,374046400.0,11.32410999923247,33.0,23,34,0.0086,-0.0028000000000000004,0.784172175993916,15.0,0.0014000000000000002,2.14
2014-03-24,17.13033676147461,11.014385491886557,17.238976208727113,24.6877742308845,355700800.0,11.458417962626072,33.0,22,33,0.0091,-0.0088,1.1850154979581422,15.09000015258789,0.0014000000000000002,2.15
2014-03-25,17.314598083496094,11.531606482430094,16.428635099801415,24.70630062769655,282293200.0,11.581674786315714,33.0,21,32,0.0014000000000000002,-0.0034999999999999996,1.281275306523841,14.020000457763672,0.0013,2.14
2014-03-26,17.149080276489258,15.476517666483353,16.61808704143314,24.72067652065203,299768000.0,11.470952879226328,33.0,20,31,0.0025,-0.011699999999999999,0.8127581291202746,14.930000305175781,0.0012,2.14
2014-03-27,17.075368881225586,15.309316539226431,16.62894282389667,24.63959511418693,222031600.0,11.421655253024404,33.0,19,30,-0.0034000000000000002,-0.0009,0.8389743169762476,14.619999885559082,0.0012,2.13
2014-03-28,17.056310653686523,14.9429222185094,17.307703633489535,24.542618668064296,200564000.0,11.408908550555891,33.0,18,29,0.0055000000000000005,-0.0044,0.38520504486034945,14.40999984741211,0.0013,2.13
2014-03-31,17.052507400512695,11.838338497427944,19.848977093162524,24.32613415319705,168669200.0,11.406351810314984,33.0,17,28,-0.0017000000000000001,0.01,-0.22381766204251263,13.880000114440918,0.0013,2.13
2014-04-01,17.208492279052734,10.86814334584815,20.425639399004684,24.339454307638032,200760000.0,11.510702279897837,33.0,16,27,-0.0037,0.0073,-0.30491068267901966,13.100000381469727,0.0013,2.14
2014-04-02,17.237083435058594,7.948595514593176,20.892675333638504,24.33608147767396,180420800.0,11.529826798965303,33.0,15,26,0.0014000000000000002,0.0004,0.2606445746360324,13.09000015258789,0.0012,2.14
2014-04-03,17.117630004882812,9.19217872507887,22.904664011364144,24.324459264767093,162344000.0,11.449917184070602,33.0,14,25,0.008,-0.009000000000000001,0.12797072063938641,13.369999885559082,0.0011,2.14
2014-04-04,16.896190643310547,13.419244962903099,29.619484193725675,24.337150964214626,275251200.0,11.30179720977477,33.0,13,24,0.006999999999999999,-0.011200000000000002,-0.4677454752957195,13.960000038146973,0.0011,2.13
2014-04-07,16.630901336669922,16.433872131513727,28.004454722572422,24.387477311451285,289850400.0,11.124349995999035,33.0,12,23,-0.0007000000000000001,-0.0029,-1.247821679755463,15.569999694824219,0.0011,2.12
2014-04-08,16.62995147705078,12.224953502713804,27.96509037907043,24.38750563641824,243888400.0,11.12371208675729,33.0,11,22,-0.0021,0.0029,-1.7117427735175745,14.890000343322754,0.0011,2.11
2014-04-09,16.848535537719727,18.35703334402669,27.92175294652084,24.34124729818576,206169600.0,11.269925988238791,33.0,10,21,-0.0086,0.0033,-1.1330449089282095,13.819999694824219,0.001,2.14
2014-04-10,16.631223678588867,19.325561217795418,31.40257246574064,24.37745723683203,239652000.0,11.124563057685776,33.0,9,20,0.0078000000000000005,-0.006999999999999999,-1.4338014694948402,15.890000343322754,0.0009,2.14
2014-04-11,16.508272171020508,18.38722199999154,33.81815777050189,24.365086877111356,271717600.0,11.042322522421745,33.0,8,19,0.0024,-0.0039000000000000003,-1.1544077379645148,17.030000686645508,0.0009,2.13
2014-04-21,16.87554168701172,12.361463884430483,35.86353620671433,23.38971159337193,182548800.0,11.287989026327995,33.0,2,13,-0.0043,0.0022,1.117535955241232,13.25,0.0011,2.2
2014-04-22,16.892372131347656,12.604454396031947,34.44662928331997,23.309245147270612,202563200.0,11.299251951900215,33.0,1,12,-0.0034000000000000002,0.0073,0.9670526650593585,13.1899995803833,0.0011,2.21
2014-04-23,16.671573638916016,16.121743859192243,39.10914893315495,23.288590494466504,394940000.0,11.151552997703936,33.0,0,11,0.009000000000000001,-0.006500000000000001,0.6676458751349224,13.270000457763672,0.0011,2.21
2014-04-24,18.038331985473633,56.340022330518146,18.627112713264555,24.54799826238436,759911600.0,11.65643916954324,33.0,63,10,-0.0017000000000000001,-0.004,4.697371531182746,13.319999694824219,0.001,2.21
2014-04-25,18.170822143554688,56.71023515156139,17.881534015514916,24.548334116357285,390275200.0,11.74204615283282,33.0,62,9,0.0055000000000000005,-0.0096,4.491691657492165,14.0600004196167,0.0011,2.2
2014-04-28,18.874540328979492,58.18349059058148,24.184039694016818,24.73947104588962,669485600.0,12.196795042959286,33.0,61,8,-0.0059,-0.0063,5.845450667151691,13.970000267028809,0.001,2.18
2014-04-29,18.818618774414062,59.16157201834724,20.633514607675224,24.571440460567818,337377600.0,12.160660800718146,33.0,60,7,-0.0013,-0.0022,5.645840510024482,13.710000038146973,0.0011,2.18
2014-04-30,18.74745750427246,55.98287603208264,21.06484138755753,24.419457083538582,456640800.0,12.114672437430585,33.0,59,6,-0.0003,0.0024,6.114033211144189,13.40999984741211,0.0011,2.18
2014-05-01,18.791614532470703,27.395186899245044,20.08613918933922,24.402401957053,244048000.0,12.143211796133508,33.0,58,5,-0.0016,-0.0017000000000000001,2.1008718424450272,13.25,0.001,2.2
2014-05-02,18.82657241821289,27.775310200914472,20.130548969462318,24.368606610419658,191514400.0,12.165788148254494,33.03225806451613,57,4,0.0043,0.0019,1.8244420165890016,12.90999984741211,0.001,2.19
2014-05-05,19.092792510986328,11.306354835899139,20.34548026752587,24.386697330276174,287067200.0,12.337834076272845,33.12903225806452,56,3,-0.0055000000000000005,-0.0027,0.5852744015127731,13.289999961853027,0.0011,2.18
2014-05-06,18.88470458984375,14.596610519370104,18.878199323547918,24.313747558343035,374564400.0,12.203361991919301,33.16129032258065,55,2,0.0013,-0.0055000000000000005,0.18524639616164046,13.800000190734863,0.001,2.16
2014-05-07,18.818618774414062,14.542877377942625,18.697691537509066,24.311739760616778,282864400.0,12.160660800718146,33.193548387096776,54,1,0.011000000000000001,-0.0084,0.19951992122250284,13.399999618530273,0.001,2.2
2014-05-08,18.78507423400879,14.553595560467928,16.998291205797766,24.29219521865501,230297200.0,12.138981734416019,33.225806451612904,53,55,0.0039000000000000003,-0.0101,-0.009075291746817805,13.430000305175781,0.001,2.19
2014-05-09,18.706806182861328,14.679992575989905,16.363749429528085,24.277895818706362,291597600.0,12.08840464159052,33.25806451612903,52,55,-0.0036,0.006999999999999999,-0.3128052421140137,12.920000076293945,0.001,2.18
2014-05-16,19.089214324951172,15.086096296786394,15.731064587602209,23.91146852258706,276256400.0,12.335523072275091,33.483870967741936,47,55,-0.0042,0.0027,1.0311219383838508,12.4399995803833,0.0009,2.18
2014-05-19,19.315410614013672,14.884166704504468,17.63697930212315,23.93001265766411,317755200.0,12.481689453125002,33.58064516129032,46,55,0.0007000000000000001,0.0060999999999999995,1.0008405685534894,12.420000076293945,0.0009,2.17
2014-05-20,19.319244384765625,15.051773855368712,17.38125750294135,23.84024738032629,234836000.0,12.484164384339662,33.61290322580645,45,55,0.0023,-0.008199999999999999,0.9317713015224844,12.960000038146973,0.0009,2.17
2014-05-21,19.3703670501709,14.793826691573758,16.511552475642173,23.8244338378038,196859600.0,12.517193869743286,33.645161290322584,44,55,0.0009,-0.0028000000000000004,1.0558104487543423,11.90999984741211,0.0009,2.18
2014-05-22,19.401029586791992,10.425973670247478,16.978140532548593,23.82315735824241,200760000.0,12.537015505098951,33.67741935483871,43,55,-0.0026,0.0063,1.564164501151077,12.029999732971191,0.0009,2.21
2014-05-23,19.62019157409668,8.835729450551788,17.398617930187022,23.84356945451467,232209600.0,12.678638760223143,33.70967741935484,42,54,-0.0023,0.0062,1.3896834465143981,11.359999656677246,0.001,2.22
2014-05-27,19.987600326538086,12.445505124778306,21.322462642052948,23.899232107375127,348866000.0,12.916057136794478,33.83870967741935,40,52,-0.0016,0.0069,1.7362806896304375,11.510000228881836,0.0009,2.21
2014-05-28,19.93583869934082,13.497446303310268,22.069125471523485,23.882390786856128,315481600.0,12.88260982186806,33.87096774193548,39,51,0.0022,-0.003,1.5957569388460584,11.680000305175781,0.001,2.22
2014-05-29,20.299091339111328,15.20570423113004,23.92367927446288,23.93134862823404,376474000.0,13.117346201266535,33.903225806451616,38,50,-0.0011,-0.0019,2.3807262691344846,11.569999694824219,0.001,2.23
2014-05-30,20.223052978515625,17.259503500405017,25.801019031036383,23.89984472392518,564020800.0,13.068209942400168,33.935483870967744,37,49,0.0026,-0.0066,2.112151423565412,11.399999618530273,0.001,2.22
2014-06-02,20.084077835083008,19.912921111277868,21.91322233315897,23.90796687137778,369350800.0,12.978401245708806,33.96666666666667,36,48,0.0038,-0.0069,1.1964772024645223,11.579999923706055,0.001,2.22
2014-06-03,20.36809539794922,18.108156088255235,21.04466733459034,23.941130940753112,292709200.0,13.161934404265324,33.93333333333333,35,47,0.002,-0.0027,0.9654024127414012,11.869999885559082,0.001,2.19
2014-06-04,20.600679397583008,17.722923629126406,22.89081784790387,23.956987065622794,335482000.0,13.312232243995483,33.9,34,46,-0.0008,0.0023,1.6714467970535658,12.079999923706055,0.001,2.17
2014-06-05,20.681503295898438,14.493232971692164,23.038593830204007,23.93303417040313,303805600.0,13.364464631951106,33.86666666666667,33,45,-0.0018,0.013000000000000001,0.9508368280253408,11.680000305175781,0.001,2.18
2014-06-06,20.624631881713867,14.18215247718144,23.527602451821483,23.878750845845644,349938400.0,13.327714121977232,33.833333333333336,32,44,-0.0002,0.0048,1.0010553171145462,10.729999542236328,0.0011,2.2
2014-06-09,20.954660415649414,12.319678831862422,38.16841,23.913801999498887,301660000.0,13.540977268496317,33.733333333333334,31,43,-0.0032,0.0102,2.1538656863494707,11.149999618530273,0.0011,2.21
2014-06-10,21.077659606933594,11.324676171055218,19.85925618022985,23.902914098787544,251108000.0,13.620457317987052,33.7,30,42,-0.0003,-0.0018,1.7369795181875687,10.989999771118164,0.0011,2.21
2014-06-11,20.990440368652344,12.70243359137557,20.203701895698213,23.90557004709716,182724000.0,13.564097168757574,33.666666666666664,29,41,-0.0024,-0.0014000000000000002,0.9529140920203734,11.600000381469727,0.0011,2.22
2014-06-12,20.63932991027832,19.35689239307335,20.70998470116518,23.935964599789088,218996000.0,13.337212040274133,33.63333333333333,28,40,0.0017000000000000001,0.0011,-0.0878490178211889,12.5600004196167,0.001,2.19
2014-06-13,20.4134578704834,20.81781210841334,20.20448392795052,23.959164089016628,218100000.0,13.191251492846957,33.6,27,39,-0.0018,-0.0006,-0.5008585412222117,12.180000305175781,0.0011,2.19
2014-06-19,20.54317283630371,12.096839531676057,18.21289681041224,23.825615655820258,142112000.0,13.275070067176141,33.4,23,35,-0.0003,-0.0014000000000000002,-0.22943580087993587,10.619999885559082,0.0009,2.25
2014-06-23,20.312824249267578,7.054164762346325,17.514223775804087,23.780950808052996,174776000.0,13.126221689153374,33.266666666666666,21,33,0.001,-0.0026,-0.7513854597364364,10.979999542236328,0.001,2.28
2014-06-24,20.18983268737793,7.145957854099056,17.7339539516005,23.61968434097685,156144000.0,13.046734244449844,33.233333333333334,20,32,-0.0025,-0.0034000000000000002,-0.9910058519531626,12.130000114440918,0.0012,2.28
2014-06-25,20.207717895507812,7.058373786096828,17.45322869074834,23.619309450437477,147476000.0,13.058299124722335,33.2,19,31,0.0015,0.0036,-1.0010468833412545,11.59000015258789,0.0011,2.28
2014-06-26,20.328481674194336,10.03833904629268,16.859299554810256,23.585085510921356,130516000.0,13.136333410112076,33.166666666666664,18,30,0.0001,-0.0009,-0.524892440350496,11.630000114440918,0.0011,2.27
2014-06-27,20.57001304626465,10.827025752840472,16.02199849182154,23.570488319853318,256116000.0,13.292414306246215,33.13333333333333,17,29,-0.0023,0.0048,0.5951312937293136,11.260000228881836,0.001,2.27
2014-06-30,20.78246307373047,11.605034121144977,22.37463134943523,23.57975850485087,197929200.0,13.429700269067423,33.03333333333333,16,28,0.0017000000000000001,0.0027,1.1600308658132708,11.569999694824219,0.0011,2.26
2014-07-01,20.91440773010254,6.7712861721009405,21.859842679668503,23.397863812991066,152892000.0,13.514960909891206,33.0,15,27,-0.004,0.005,1.7851881131436982,11.149999618530273,0.0011,2.26
2014-07-02,20.905466079711914,7.544824837087597,22.495023057420127,23.3088325714803,113860000.0,13.509184016164555,33.064516129032256,14,26,-0.002,-0.0045000000000000005,1.7189693789896334,10.819999694824219,0.0012,2.26
2014-07-03,21.028457641601562,7.551506094090168,28.78140545833756,23.309426938254212,91567200.0,13.588665298190758,33.12903225806452,13,25,0.0011,0.0022,1.714324637324626,10.319999694824219,0.0011,2.28
2014-07-07,21.462312698364258,12.209743709778168,26.000884755101445,23.361534659253664,225872000.0,13.869021512772619,33.38709677419355,11,23,0.0033,-0.0127,2.155330207050452,11.329999923706055,0.0012,2.27
2014-07-08,21.32366180419922,15.904600430231799,28.610239533153976,23.364264673417964,260888000.0,13.779422347110385,33.45161290322581,10,22,0.0072,-0.0067,1.3091967820696695,11.979999542236328,0.0011,2.27
2014-07-09,21.332599639892578,16.17763453214568,28.89785372117624,23.313163875641106,145744000.0,13.785204170978899,33.516129032258064,9,21,-0.0012,-0.0039000000000000003,1.010354154598057,11.649999618530273,0.0011,2.29
2014-07-10,21.254331588745117,16.881628353896662,31.42780215348716,23.312755479918415,158744000.0,13.734625845617932,33.58064516129032,8,20,-0.0002,-0.006,0.8469827050405976,12.59000015258789,0.001,2.28
2014-07-11,21.294584274291992,16.737690402071255,33.79690585231266,23.272980258389918,136072000.0,13.76063727408118,33.645161290322584,7,19,-0.0038,-0.0021,0.6458954646856803,12.079999923706055,0.0011,2.28
2014-07-18,21.117918014526367,23.140347987223105,32.82310423721968,23.460158929935126,199952000.0,13.64647121152123,34.096774193548384,2,14,-0.0045000000000000005,0.0051,-0.3981300106392174,12.0600004196167,0.001,2.24
2014-07-21,21.008331298828125,19.23243733866915,41.02221863316375,23.403528399510492,156316000.0,13.575659583959133,34.29032258064516,1,13,0.0005,-0.0024,-1.310714416646749,12.8100004196167,0.0011,2.24
2014-07-22,21.182769775390625,20.20006691525449,43.24021777293605,23.41200268131382,220788000.0,13.68837988241809,34.354838709677416,0,12,-0.0031,0.0026,-0.301745746085871,12.239999771118164,0.0011,2.23
2014-07-23,21.73514747619629,27.032863066732958,20.217324701922333,23.45403847952831,371672000.0,13.521089450011543,34.41935483870968,63,11,-0.0076,0.0015,1.298046083952027,11.520000457763672,0.0011,2.23
2014-07-24,21.699369430541992,19.78598933293463,18.589656105735354,22.954813369457476,182916000.0,13.498826568271287,34.483870967741936,62,10,0.0002,-0.003,2.1137329853910973,11.84000015258789,0.0011,2.27
2014-07-25,21.842493057250977,19.05642213669362,19.18983256603016,22.950741753617706,173876000.0,13.58786860298406,34.54838709677419,61,9,0.0013,-0.0037,1.720677637729077,12.6899995803833,0.0011,2.28
2014-07-28,22.144399642944336,16.085500188671496,20.846113104153684,22.978319456833944,221272000.0,13.775675107680065,34.74193548387097,60,8,0.0028000000000000004,-0.004699999999999999,2.6788539601952217,12.5600004196167,0.0011,2.28
2014-07-29,22.001277923583984,20.261503328715374,20.39133330910391,22.95391069877925,172572000.0,13.686641378684511,34.806451612903224,59,7,-0.0067,0.0070999999999999995,1.934618441574294,13.279999732971191,0.0012,2.27
2014-07-30,21.9498348236084,12.861810219103532,19.186819482947868,22.9334933223256,132040000.0,13.654643009832451,34.87096774193548,58,6,-0.0031,0.0044,0.5025144478894314,13.329999923706055,0.0013,2.28
2014-07-31,21.379568099975586,24.179970620798912,26.278114114800616,23.102143726861776,227372000.0,13.299885656377576,34.935483870967744,57,5,0.0049,-0.0021,-0.7239285599227705,16.950000762939453,0.0012,2.29
2014-08-01,21.498090744018555,23.930048997026386,27.156234669363197,23.093241702425416,194044000.0,13.373621440786597,35.0,56,4,-0.0004,-0.0019,-0.7769725741235445,17.030000686645508,0.0013,2.27
2014-08-04,21.377330780029297,18.68542058388745,23.073197994032174,23.07755846437326,159832000.0,13.298495042008895,38.29032258064516,55,3,-0.0021,0.0001,-1.7567228210196655,15.119999885559082,0.0012,2.25
2014-08-05,21.27222442626953,18.747652242655963,24.15806154135709,23.048067291202244,223732000.0,13.23310768993609,39.38709677419355,54,2,-0.0019,0.0079,-1.6787672896058394,16.8700008392334,0.0012,2.24
2014-08-06,21.23644256591797,18.850332609509906,23.151031222095916,23.026324096295664,154232000.0,13.210847181257899,40.483870967741936,53,1,0.0019,0.0039000000000000003,-1.6457134130607272,16.3700008392334,0.0011,2.25
2014-08-07,21.23419189453125,7.104613793326571,23.51182185724341,23.025940109268785,186844000.0,13.209453007296123,41.58064516129032,52,55,-0.0013,-0.0005,-0.3416128428818529,16.65999984741211,0.0011,2.24
2014-08-08,21.29262924194336,5.497973371800318,21.64715813745089,23.02357255164701,167460000.0,13.245803571970987,42.67741935483871,51,55,-0.0015,-0.0021,-0.48231884234946765,15.770000457763672,0.001,2.25
2014-08-15,22.020814895629883,9.713858153052396,18.441176091604746,22.366094249353402,195804000.0,13.698796202569135,50.354838709677416,46,55,-0.0014000000000000002,-0.0014000000000000002,1.7043133151594652,13.149999618530273,0.0009,2.18
2014-08-18,22.286014556884766,9.266823337152712,18.691950026049582,22.378803923001147,190288000.0,13.86377029062986,53.64516129032258,45,55,-0.0018,0.006,1.6463180960019619,12.319999694824219,0.001,2.18
2014-08-19,22.593915939331055,8.121637137586863,18.937474277219792,22.393432559174485,277596000.0,14.055316741136519,54.74193548387097,44,55,-0.0007000000000000001,-0.0013,2.3531422287568216,12.210000038146973,0.0011,2.17
2014-08-20,22.602909088134766,9.264586232749933,18.7060086059179,22.345602645461437,210796000.0,14.060904115762904,55.83870967741935,43,55,0.0027,-0.006500000000000001,1.706237894051616,11.779999732971191,0.0012,2.17
2014-08-21,22.605154037475586,10.115535482194957,17.854275065670652,22.34571115611695,133912000.0,14.062304222379836,56.935483870967744,42,55,0.008,-0.0014000000000000002,1.5764991633427687,11.760000228881836,0.001,2.17
2014-08-22,22.771472930908203,10.063937316834691,17.976637914925952,22.353490711869814,176736000.0,14.165761422591855,58.03225806451613,41,54,-0.0037,0.003,1.6991792070555314,11.470000267028809,0.001,2.14
2014-08-25,22.820913314819336,9.200896471381451,21.59977196283662,22.34722436736675,161080000.0,14.196524612640333,61.32258064516129,40,53,0.0004,-0.0024,1.2016355391359763,11.699999809265137,0.0011,2.15
2014-08-26,22.67482566833496,7.828727704183286,21.63143940859839,22.3598363778041,132608000.0,14.105648200953175,62.41935483870968,39,52,-0.0033,0.0070999999999999995,0.18269200286299087,11.630000114440918,0.0012,2.14
2014-08-27,22.953514099121094,11.267350029311258,23.327330951723447,22.17559323131731,209476000.0,14.279015809529307,63.516129032258064,38,51,0.0014000000000000002,-0.0022,0.7820799117965822,11.779999732971191,0.0011,2.14
2014-08-28,22.98048210144043,11.113197133096632,26.21094718643533,22.173422240402203,273840000.0,14.295793358311869,64.61290322580645,37,50,0.0009,-0.0042,0.8362676868818748,12.050000190734863,0.0011,2.13
2014-08-29,23.036672592163086,10.520607302681602,27.275584126072665,22.173587440161718,178380000.0,14.330745002900832,65.70967741935483,36,49,0.0009,0.0028000000000000004,0.5887028850893583,12.09000015258789,0.0009,2.12
2014-09-02,23.216472625732422,11.201913391833521,23.088092885930457,22.155870279093193,214256000.0,14.44259928322135,68.36666666666666,34,47,-0.0009,0.004699999999999999,0.8726418136650387,12.25,0.001,2.15
2014-09-03,22.236570358276367,35.50075511395844,34.116194757094576,22.603483132188394,501684000.0,13.833016592829631,67.73333333333333,33,46,0.0023,-0.0055000000000000005,-0.9319787735768124,12.359999656677246,0.0011,2.17
2014-09-04,22.052274703979492,32.492629534261916,33.2587557699542,22.543743120502356,342872000.0,13.718370404992468,67.1,32,45,-0.0018,-0.0014000000000000002,-1.9691533083518231,12.640000343322754,0.001,2.17
2014-09-05,22.243309020996094,34.205213344615046,29.110115144338668,22.54016870016981,233828000.0,13.83720860696321,66.46666666666667,31,44,-0.0004,-0.0026,-1.5917459446462154,12.09000015258789,0.001,2.15
2014-09-08,22.106216430664062,33.31792422214585,40.08989370351107,22.54836542294008,185426800.0,13.751923129495529,64.56666666666666,30,43,-0.0044,0.0053,-2.0256166107775218,12.65999984741211,0.001,2.13
2014-09-09,22.02305793762207,30.72840719873724,29.512735644574374,22.50733031538132,759385200.0,13.700191563061942,63.93333333333334,29,42,0.0,-0.0040999999999999995,-2.6085748010582317,13.5,0.0011,2.11
2014-09-10,22.699554443359375,25.43055553051229,25.380089874565883,22.55971761504152,403478400.0,14.121030389242929,63.3,28,41,-0.0040999999999999995,0.0022,1.066828339174699,12.880000114440918,0.0011,2.1
2014-09-11,22.796192169189453,23.005571128180346,25.78871508044983,21.81036108560624,249412400.0,14.181148357005736,62.666666666666664,27,40,0.002,0.0049,1.6991195491966335,12.800000190734863,0.0011,2.12
2014-09-12,22.84788703918457,23.1018931871023,26.03335941859001,21.792340607329276,250504400.0,14.213302161422897,62.03333333333333,26,39,0.0011,-0.0022,1.3767977823996866,13.3100004196167,0.0011,2.13
2014-09-19,22.69055938720703,10.357345843409572,24.028189287997,21.343129501403556,283609600.0,14.115437081961387,57.6,21,34,0.0002,-0.0096,-0.34372201160537985,12.109999656677246,0.0011,2.03
2014-09-22,22.71303367614746,10.481738779442185,21.30364921227824,21.30868673525397,211153600.0,14.129417977103179,55.7,20,33,0.0009,-0.005600000000000001,-0.27892082325705525,13.6899995803833,0.001,1.99
2014-09-23,23.068138122558594,13.801174886253168,19.55174064774668,20.83173068450543,253608800.0,14.350319205324165,55.06666666666666,19,32,-0.0005,-0.003,0.8908990751096464,14.930000305175781,0.001,2.02
2014-09-24,22.868104934692383,15.639331189171177,19.28446532022746,20.85188166887211,240687200.0,14.22588650954085,54.43333333333334,18,31,-0.0092,0.001,0.09408914736884003,13.270000457763672,0.0011,2.03
